Row ID,Site ID,Location,Enforced Speed Limit,Month End Date,1-5 Over Speed Limit,6-10 Over Speed Limit,11-15 Over Speed Limit,16-20 Over Speed Limit,21-50 Over Speed Limit,51+ Over Speed Limit,Total Speeding Tickets,Total Red Light Tickets,Latitude,Longitude,New Georeferenced Column
2020-03-31-ED045-60,ED045,SB 97 St @ 137 Ave,60,3/31/2020 0:00,0,0,47,2,2,0,51,12,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2019-02-28-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,2/28/2019 0:00,0,0,53,15,2,0,70,12,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2019-02-28-ED1052-60,ED1052,WB Whitemud Drive  @ Gateway Blvd,60,2/28/2019 0:00,0,0,17,4,0,0,21,27,53.4809868,-113.4921173,"(53.4809868, -113.4921173)"
2019-02-28-ED1051-60,ED1051,NB Gateway Blvd @ Whitemud Drive EB,60,2/28/2019 0:00,0,0,319,61,13,0,393,666,53.4799345,-113.4922439,"(53.4799345, -113.4922439)"
2019-02-28-ED1050-70,ED1050,NB Manning Dr @ 50 St,70,2/28/2019 0:00,0,0,9,0,2,0,11,12,53.6013717,-113.4170665,"(53.60137171, -113.4170665)"
2019-02-28-ED1046-60,ED1046,SB 97 St @ 122 Ave,60,2/28/2019 0:00,0,0,184,41,11,0,236,91,53.5770675,-113.4922687,"(53.57706746, -113.4922687)"
2019-02-28-ED1031-60,ED1031,EB 63 Ave @ 99 St,60,2/28/2019 0:00,0,0,9,7,0,0,16,23,53.4998065,-113.4869484,"(53.49980654, -113.4869484)"
2019-02-28-ED048-70,ED048,SB Manning Dr @ 137 Ave,70,2/28/2019 0:00,0,0,0,2,0,0,2,32,53.5995429,-113.4212717,"(53.59954286, -113.4212717)"
2019-02-28-ED047-60,ED047,NB Wayne Gretzky Dr @ 118 Ave,60,2/28/2019 0:00,0,0,16,4,2,0,22,43,53.5697956,-113.4521125,"(53.56979565, -113.4521125)"
2019-02-28-ED045-60,ED045,SB 97 St @ 137 Ave,60,2/28/2019 0:00,0,0,8,0,1,0,9,28,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2019-02-28-ED044-60,ED044,EB 137 Ave @ 97 St,60,2/28/2019 0:00,0,0,1,0,0,0,1,13,53.5994288,-113.4928734,"(53.59942879, -113.4928734)"
2019-02-28-ED043-60,ED043,WB 137 Ave @ 113A St,60,2/28/2019 0:00,0,0,10,3,1,0,14,31,53.5996168,-113.5160351,"(53.59961683, -113.5160351)"
2019-02-28-ED041-60,ED041,WB 137 Ave @ 127 St,60,2/28/2019 0:00,0,0,4,3,1,0,8,54,53.599591,-113.5406916,"(53.59959096, -113.5406916)"
2019-02-28-ED040-60,ED040,EB 137 Ave @ 127 St,60,2/28/2019 0:00,0,0,5,0,0,0,5,55,53.5993545,-113.5420203,"(53.59935449, -113.5420203)"
2019-02-28-ED038-60,ED038,WB 87 Ave @ 178 St,60,2/28/2019 0:00,0,0,5,1,0,0,6,20,53.5212846,-113.6298593,"(53.52128465, -113.6298593)"
2019-02-28-ED036-60,ED036,SB 170 St @ 87 Ave,60,2/28/2019 0:00,0,0,20,5,1,0,26,62,53.5200311,-113.6154822,"(53.52003106, -113.6154822)"
2019-02-28-ED035-60,ED035,NB 170 St @ 87 Ave,60,2/28/2019 0:00,0,0,20,4,5,0,29,28,53.5190777,-113.6152341,"(53.51907771, -113.6152341)"
2019-02-28-ED034-60,ED034,NB 170 St @ Stony Plain Rd,60,2/28/2019 0:00,0,0,29,4,1,0,34,65,53.5409959,-113.6149232,"(53.54099587, -113.6149232)"
2019-02-28-ED033-60,ED033,SB 170 St @ 100 Ave,60,2/28/2019 0:00,0,0,5,1,0,0,6,54,53.5395668,-113.6169067,"(53.53956682, -113.6169067)"
2019-02-28-ED032-60,ED032,NB 170 St @ 100 Ave,60,2/28/2019 0:00,0,0,29,5,1,0,35,237,53.538895,-113.6150049,"(53.53889499, -113.6150049)"
2020-03-31-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,3/31/2020 0:00,0,0,889,131,36,0,1056,5,53.425224,-113.418183,"(53.425224, -113.418183)"
2020-03-31-ED2056-60,ED2056,NB Gateway Blvd @ 63 Ave,60,3/31/2020 0:00,0,0,147,17,4,0,168,8,53.499319,-113.493421,"(53.499319, -113.493421)"
2020-03-31-ED2096-80,ED2096,SB 97 St @ 176 Ave,80,3/31/2020 0:00,0,0,175,34,12,0,221,1,53.638807,-113.49202,"(53.638807, -113.49202)"
2020-03-31-ED013-50,ED013,EB 104 Ave @ 109 St,50,3/31/2020 0:00,0,0,65,11,0,0,76,8,53.5462201,-113.5090615,"(53.54622011, -113.5090615)"
2020-03-31-ED1105-70,ED1105,WB Fox Dr @ Fort Edmonton Park Rd,70,3/31/2020 0:00,0,0,587,171,65,0,823,41,53.503264,-113.561979,"(53.503264, -113.561979)"
2019-03-31-ED007-70,ED007,EB Yellowhead Tr @ 149 St,70,3/31/2019 0:00,0,0,332,67,22,0,421,7,53.5812052,-113.578715,"(53.58120518, -113.578715)"
2019-03-31-ED001-60,ED001,EB 34 Ave @ 91 St,60,3/31/2019 0:00,0,0,14,0,1,0,15,3,53.4652261,-113.4674525,"(53.46522609, -113.4674525)"
2019-02-28-ED030-60,ED030,SB Calgary Tr @ 51 Ave,60,2/28/2019 0:00,0,0,26,11,3,0,40,99,53.4884411,-113.4949133,"(53.48844109, -113.4949133)"
2019-02-28-ED029-60,ED029,SB Calgary Tr @ 34 Ave,60,2/28/2019 0:00,0,0,80,23,0,0,103,117,53.4681987,-113.4956788,"(53.46819871, -113.4956788)"
2019-02-28-ED028-60,ED028,WB 23 Ave @ Parsons Rd,60,2/28/2019 0:00,0,0,30,15,1,0,46,43,53.4529528,-113.478569,"(53.45295283, -113.478569)"
2019-02-28-ED027-60,ED027,WB 23 Ave @ 91 St,60,2/28/2019 0:00,0,0,3,0,0,0,3,89,53.4519087,-113.4657289,"(53.45190871, -113.4657289)"
2019-02-28-ED026-60,ED026,SB 50 St @ 23 Ave,60,2/28/2019 0:00,0,0,2,0,0,0,2,28,53.4551334,-113.4203198,"(53.4551334, -113.4203198)"
2019-02-28-ED025-60,ED025,EB 137 Ave @ Manning Dr,60,2/28/2019 0:00,0,0,11,2,1,0,14,80,53.5991139,-113.4227458,"(53.59911391, -113.4227458)"
2019-02-28-ED024-50,ED024,SB 156 St @ Stony Plain Rd,50,2/28/2019 0:00,0,0,10,0,0,0,10,56,53.5417164,-113.5903227,"(53.54171636, -113.5903227)"
2019-02-28-ED023-50,ED023,NB 156 St @ Stony Plain Rd,50,2/28/2019 0:00,0,0,9,2,1,0,12,134,53.5409125,-113.5903288,"(53.54091252, -113.5903288)"
2019-02-28-ED022-50,ED022,WB Stony Plain Rd @ 156 St,50,2/28/2019 0:00,0,0,51,9,3,0,63,6,53.5412949,-113.5897747,"(53.54129492, -113.5897747)"
2019-02-28-ED021-70,ED021,EB Yellowhead Tr @ 127 St,70,2/28/2019 0:00,0,0,42,9,1,0,52,25,53.5806233,-113.5419714,"(53.5806233, -113.5419714)"
2019-02-28-ED020-70,ED020,WB Yellowhead Tr @ 107 St,70,2/28/2019 0:00,0,0,365,66,19,0,450,41,53.5814538,-113.504608,"(53.58145379, -113.504608)"
2019-02-28-ED019-60,ED019,SB 170 St @ Stony Plain Rd,60,2/28/2019 0:00,0,0,2,1,0,0,3,15,53.5417674,-113.6168696,"(53.54176738, -113.6168696)"
2019-02-28-ED018-60,ED018,WB Stony Plain Rd @ 170 St,60,2/28/2019 0:00,0,0,9,3,3,0,15,55,53.5412872,-113.6159543,"(53.54128722, -113.6159543)"
2019-02-28-ED017-60,ED017,NB 50 St @ 23 Ave,60,2/28/2019 0:00,0,0,4,2,1,0,7,69,53.4543275,-113.4198041,"(53.45432753, -113.4198041)"
2019-02-28-ED016-60,ED016,NB 82 St @ 153 Ave,60,2/28/2019 0:00,0,0,27,1,2,0,30,31,53.6155172,-113.4673315,"(53.61551724, -113.4673315)"
2019-02-28-ED015-60,ED015,WB 137 Ave @ 50 St,60,2/28/2019 0:00,0,0,4,1,1,0,6,31,53.5971075,-113.4125877,"(53.59710754, -113.4125877)"
2019-02-28-ED014-60,ED014,SB 50 St @ 137 Ave,60,2/28/2019 0:00,0,0,4,2,0,0,6,3,53.5974957,-113.4134868,"(53.5974957, -113.4134868)"
2019-02-28-ED013-50,ED013,EB 104 Ave @ 109 St,50,2/28/2019 0:00,0,0,7,1,0,0,8,54,53.5462201,-113.5090615,"(53.54622011, -113.5090615)"
2019-02-28-ED012-50,ED012,WB 104 Ave @ 109 St,50,2/28/2019 0:00,0,0,61,10,4,0,75,84,53.5462241,-113.5078498,"(53.54622408, -113.5078498)"
2019-02-28-ED011-50,ED011,SB 109 St @ 104 Ave,50,2/28/2019 0:00,0,0,18,2,1,0,21,275,53.5464622,-113.5085364,"(53.54646216, -113.5085364)"
2019-02-28-ED010-50,ED010,NB 127 St @ Yellowhead Tr,50,2/28/2019 0:00,0,0,27,7,1,0,35,15,53.5802602,-113.5411938,"(53.58026015, -113.5411938)"
2019-02-28-ED009-70,ED009,EB Yellowhead Tr @ 107 St,70,2/28/2019 0:00,0,0,207,41,2,0,250,3,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2019-02-28-ED008-70,ED008,WB Yellowhead Tr @ 127 St,70,2/28/2019 0:00,0,0,16,3,3,0,22,33,53.5807388,-113.5406622,"(53.58073876, -113.5406622)"
2019-02-28-ED007-70,ED007,EB Yellowhead Tr @ 149 St,70,2/28/2019 0:00,0,0,75,17,5,1,98,15,53.5812052,-113.578715,"(53.58120518, -113.578715)"
2019-02-28-ED005-60,ED005,NB 170 St @ 95 Ave,60,2/28/2019 0:00,0,0,45,11,2,0,58,78,53.5313852,-113.6151193,"(53.53138521, -113.6151193)"
2019-02-28-ED004-70,ED004,SB 91 St @ 34 Ave,70,2/28/2019 0:00,0,0,5,2,0,0,7,51,53.4656955,-113.4668631,"(53.46569548, -113.4668631)"
2019-02-28-ED003-60,ED003,WB 34 Ave @ 91 St,60,2/28/2019 0:00,0,0,13,2,0,0,15,15,53.4654011,-113.4657331,"(53.46540114, -113.4657331)"
2019-02-28-ED002-70,ED002,NB 91 St @ 34 Ave,70,2/28/2019 0:00,0,0,16,9,4,0,29,68,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2019-02-28-ED001-60,ED001,EB 34 Ave @ 91 St,60,2/28/2019 0:00,0,0,1,0,1,0,2,9,53.4652261,-113.4674525,"(53.46522609, -113.4674525)"
2020-03-31-ED2076-60,ED2076,NB Groat Rd @ 118 Ave,60,3/31/2020 0:00,0,0,2,0,0,0,2,3,53.569774,-113.549196,"(53.569774, -113.549196)"
2020-03-31-ED2095-60,ED2095,WB 23 Ave @ Rabbit Hill Rd,60,3/31/2020 0:00,0,0,28,10,3,0,41,3,53.454147,-113.564903,"(53.454147, -113.564903)"
2020-03-31-ED017-60,ED017,NB 50 St @ 23 Ave,60,3/31/2020 0:00,0,0,8,8,2,0,18,27,53.4543275,-113.4198041,"(53.45432753, -113.4198041)"
2020-03-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,3/31/2020 0:00,0,0,126,27,5,0,158,10,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2020-03-31-ED2071-50,ED2071,NB 82 St @ 112 Ave,50,3/31/2020 0:00,0,0,494,72,20,0,586,138,53.560908,-113.467294,"(53.560908, -113.467294)"
2020-03-31-ED003-60,ED003,WB 34 Ave @ 91 St,60,3/31/2020 0:00,0,0,31,5,1,0,37,0,53.4654011,-113.4657331,"(53.46540114, -113.4657331)"
2019-12-31-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,12/31/2019 0:00,0,0,106,14,8,0,128,97,53.457268,-113.587836,"(53.457268, -113.587836)"
2019-12-31-ED001-60,ED001,EB 34 Ave @ 91 St,60,12/31/2019 0:00,0,0,3,2,1,0,6,2,53.4652261,-113.4674525,"(53.46522609, -113.4674525)"
2019-12-31-ED2087-50,ED2087,SB 127 St @ 126 Ave,50,12/31/2019 0:00,0,0,2899,515,131,0,3545,34,53.582637,-113.541188,"(53.582637, -113.541188)"
2019-12-31-ED008-70,ED008,WB Yellowhead Tr @ 127 St,70,12/31/2019 0:00,0,0,32,5,4,0,41,8,53.5807388,-113.5406622,"(53.58073876, -113.5406622)"
2019-12-31-ED014-60,ED014,SB 50 St @ 137 Ave,60,12/31/2019 0:00,0,0,5,2,1,0,8,3,53.5974957,-113.4134868,"(53.5974957, -113.4134868)"
2019-12-31-ED2009-70,ED2009,EB Yellowhead Tr @ 107 St,70,12/31/2019 0:00,0,0,638,82,27,0,747,2,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2019-12-31-ED1054-60,ED1054,SB 111 St @ Whitemud Drive WB,60,12/31/2019 0:00,0,0,78,16,6,1,101,98,53.483705,-113.517561,"(53.483705, -113.517561)"
2019-12-31-ED032-60,ED032,NB 170 St @ 100 Ave,60,12/31/2019 0:00,0,0,125,19,7,0,151,63,53.538895,-113.6150049,"(53.53889499, -113.6150049)"
2019-12-31-ED1046-60,ED1046,SB 97 St @ 122 Ave,60,12/31/2019 0:00,0,0,477,88,32,0,597,64,53.5770675,-113.4922687,"(53.57706746, -113.4922687)"
2019-12-31-ED033-60,ED033,SB 170 St @ 100 Ave,60,12/31/2019 0:00,0,0,12,3,1,0,16,55,53.5395668,-113.6169067,"(53.53956682, -113.6169067)"
2019-12-31-ED1104-70,ED1104,EB Fox Dr @ Fort Edmonton Park Rd,70,12/31/2019 0:00,0,0,1082,240,79,0,1401,32,53.503222,-113.562803,"(53.503222, -113.562803)"
2019-12-31-ED018-60,ED018,WB Stony Plain Rd @ 170 St,60,12/31/2019 0:00,0,0,44,14,3,0,61,28,53.5412872,-113.6159543,"(53.54128722, -113.6159543)"
2019-12-31-ED024-50,ED024,SB 156 St @ Stony Plain Rd,50,12/31/2019 0:00,0,0,28,2,4,0,34,47,53.5417164,-113.5903227,"(53.54171636, -113.5903227)"
2019-12-31-ED1066-60,ED1066,SB 34 St @ 34 Ave,60,12/31/2019 0:00,0,0,99,21,3,0,123,7,53.463967,-113.393999,"(53.463967, -113.393999)"
2019-12-31-ED2092-60,ED2092,NB 50 St @ 101 Ave,60,12/31/2019 0:00,0,0,14,2,0,0,16,10,53.540797,-113.418411,"(53.540797, -113.418411)"
2019-12-31-ED2025-60,ED2025,EB 137 Ave @ Manning Dr,60,12/31/2019 0:00,0,0,74,8,4,0,86,49,53.5991139,-113.4227458,"(53.59911391, -113.4227458)"
2019-12-31-ED2077-70,ED2077,SB Manning Dr @ 153 Ave,70,12/31/2019 0:00,0,0,174,38,7,0,219,14,53.614882,-113.403378,"(53.614882, -113.403378)"
2019-12-31-ED038-60,ED038,WB 87 Ave @ 178 St,60,12/31/2019 0:00,0,0,9,0,1,0,10,7,53.5212846,-113.6298593,"(53.52128465, -113.6298593)"
2019-12-31-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,12/31/2019 0:00,0,0,189,35,21,0,245,30,53.606472,-113.491714,"(53.606472, -113.491714)"
2019-12-31-ED2039-60,ED2039,WB 111 Ave @ 149 St,60,12/31/2019 0:00,0,0,67,13,2,0,82,14,53.5589564,-113.5773778,"(53.55895644, -113.5773778)"
2019-12-31-ED2088-60,ED2088,WB 167 Ave @ 127 St,60,12/31/2019 0:00,0,0,38,8,0,0,46,17,53.628841,-113.540383,"(53.628841, -113.540383)"
2019-12-31-ED002-70,ED002,NB 91 St @ 34 Ave,70,12/31/2019 0:00,0,0,81,22,3,0,106,45,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2019-12-31-ED2072-60,ED2072,WB Whitemud Drive @ 111 St NB,60,12/31/2019 0:00,0,0,40,16,2,0,58,24,53.48319,-113.515325,"(53.48319, -113.515325)"
2019-12-31-ED010-50,ED010,NB 127 St @ Yellowhead Tr,50,12/31/2019 0:00,0,0,57,5,0,0,62,7,53.5802602,-113.5411938,"(53.58026015, -113.5411938)"
2019-12-31-ED2037-60,ED2037,NB 178 St @ 87 Ave,60,12/31/2019 0:00,0,0,59,8,7,0,74,6,53.5208806,-113.6304399,"(53.52088061, -113.6304399)"
2019-12-31-ED2084-50,ED2084,NB 95 St @ 103A Ave,50,12/31/2019 0:00,0,0,100,13,5,1,119,19,53.547669,-113.480138,"(53.547669, -113.480138)"
2019-12-31-ED036-60,ED036,SB 170 St @ 87 Ave,60,12/31/2019 0:00,0,0,67,11,0,0,78,15,53.5200311,-113.6154822,"(53.52003106, -113.6154822)"
2019-12-31-ED1050-70,ED1050,NB Manning Dr @ 50 St,70,12/31/2019 0:00,0,0,12,3,0,0,15,28,53.6013717,-113.4170665,"(53.60137171, -113.4170665)"
2019-12-31-ED2061-60,ED2061,EB Windermere Blvd @ Terwillegar Dr SB,60,12/31/2019 0:00,0,0,28,8,1,0,37,52,53.437701,-113.614591,"(53.437701, -113.614591)"
2019-12-31-ED026-60,ED026,SB 50 St @ 23 Ave,60,12/31/2019 0:00,0,0,15,2,1,0,18,30,53.4551334,-113.4203198,"(53.4551334, -113.4203198)"
2019-12-31-ED045-60,ED045,SB 97 St @ 137 Ave,60,12/31/2019 0:00,0,0,26,6,0,0,32,16,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2019-12-31-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,12/31/2019 0:00,0,0,733,119,25,0,877,2,53.425224,-113.418183,"(53.425224, -113.418183)"
2019-12-31-ED2056-60,ED2056,NB Gateway Blvd @ 63 Ave,60,12/31/2019 0:00,0,0,60,9,1,0,70,5,53.499319,-113.493421,"(53.499319, -113.493421)"
2019-12-31-ED2099-60,ED2099,EB 111 Ave @ 142 St,60,12/31/2019 0:00,0,0,36,5,2,0,43,12,53.55882,-113.566383,"(53.55882, -113.566383)"
2019-12-31-ED013-50,ED013,EB 104 Ave @ 109 St,50,12/31/2019 0:00,0,0,55,8,2,0,65,18,53.5462201,-113.5090615,"(53.54622011, -113.5090615)"
2019-12-31-ED1105-70,ED1105,WB Fox Dr @ Fort Edmonton Park Rd,70,12/31/2019 0:00,0,0,305,92,42,0,439,32,53.503264,-113.561979,"(53.503264, -113.561979)"
2019-12-31-ED2076-60,ED2076,NB Groat Rd @ 118 Ave,60,12/31/2019 0:00,0,0,4,0,0,0,4,5,53.569774,-113.549196,"(53.569774, -113.549196)"
2019-12-31-ED2096-80,ED2096,SB 97 St @ 176 Ave,80,12/31/2019 0:00,0,0,226,41,12,0,279,2,53.638807,-113.49202,"(53.638807, -113.49202)"
2019-12-31-ED017-60,ED017,NB 50 St @ 23 Ave,60,12/31/2019 0:00,0,0,4,4,1,0,9,28,53.4543275,-113.4198041,"(53.45432753, -113.4198041)"
2019-12-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,12/31/2019 0:00,0,0,61,22,4,0,87,7,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2019-12-31-ED2071-50,ED2071,NB 82 St @ 112 Ave,50,12/31/2019 0:00,0,0,487,73,20,0,580,174,53.560908,-113.467294,"(53.560908, -113.467294)"
2019-12-31-ED003-60,ED003,WB 34 Ave @ 91 St,60,12/31/2019 0:00,0,0,23,7,0,0,30,3,53.4654011,-113.4657331,"(53.46540114, -113.4657331)"
2019-12-31-ED044-60,ED044,EB 137 Ave @ 97 St,60,12/31/2019 0:00,0,0,4,0,2,0,6,5,53.5994288,-113.4928734,"(53.59942879, -113.4928734)"
2019-12-31-ED047-60,ED047,NB Wayne Gretzky Dr @ 118 Ave,60,12/31/2019 0:00,0,0,76,12,4,0,92,28,53.5697956,-113.4521125,"(53.56979565, -113.4521125)"
2019-03-31-ED1069-50,ED1069,WB 118 Ave @ Wayne Gretzky Dr SB,50,3/31/2019 0:00,0,0,256,53,13,0,322,10,53.5704186,-113.4531748,"(53.5704186, -113.4531748)"
2019-03-31-ED1065-60,ED1065,EB 34 Ave @ 50 St,60,3/31/2019 0:00,0,0,2,0,0,0,2,6,53.464976,-113.420777,"(53.464976, -113.420777)"
2019-03-31-ED1064-60,ED1064,EB 23 Ave @ 66 St,60,3/31/2019 0:00,0,0,142,35,9,0,186,16,53.453433,-113.435067,"(53.453433, -113.435067)"
2019-12-31-ED1065-60,ED1065,EB 34 Ave @ 50 St,60,12/31/2019 0:00,0,0,3,1,0,0,4,6,53.464976,-113.420777,"(53.464976, -113.420777)"
2019-03-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,3/31/2019 0:00,0,0,197,57,12,0,266,12,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2019-03-31-ED1046-60,ED1046,SB 97 St @ 122 Ave,60,3/31/2019 0:00,0,0,412,114,22,0,548,55,53.5770675,-113.4922687,"(53.57706746, -113.4922687)"
2019-03-31-ED047-60,ED047,NB Wayne Gretzky Dr @ 118 Ave,60,3/31/2019 0:00,0,0,104,16,8,0,128,23,53.5697956,-113.4521125,"(53.56979565, -113.4521125)"
2019-03-31-ED045-60,ED045,SB 97 St @ 137 Ave,60,3/31/2019 0:00,0,0,66,8,1,0,75,9,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2019-03-31-ED041-60,ED041,WB 137 Ave @ 127 St,60,3/31/2019 0:00,0,0,49,11,5,0,65,15,53.599591,-113.5406916,"(53.59959096, -113.5406916)"
2019-12-31-ED2049-70,ED2049,NB 97 St @ 167 Ave,70,12/31/2019 0:00,0,0,37,11,1,0,49,17,53.6283968,-113.4916933,"(53.62839682, -113.4916933)"
2019-12-31-ED021-70,ED021,EB Yellowhead Tr @ 127 St,70,12/31/2019 0:00,0,0,93,19,0,0,112,13,53.5806233,-113.5419714,"(53.5806233, -113.5419714)"
2019-12-31-ED027-60,ED027,WB 23 Ave @ 91 St,60,12/31/2019 0:00,0,0,12,1,0,0,13,18,53.4519087,-113.4657289,"(53.45190871, -113.4657289)"
2019-12-31-ED1064-60,ED1064,EB 23 Ave @ 66 St,60,12/31/2019 0:00,0,0,76,11,5,0,92,30,53.453433,-113.435067,"(53.453433, -113.435067)"
2019-12-31-ED2030-60,ED2030,SB Calgary Tr @ 51 Ave,60,12/31/2019 0:00,0,0,310,55,10,0,375,23,53.4884411,-113.4949133,"(53.48844109, -113.4949133)"
2019-12-31-ED035-60,ED035,NB 170 St @ 87 Ave,60,12/31/2019 0:00,0,0,31,10,1,0,42,43,53.5190777,-113.6152341,"(53.51907771, -113.6152341)"
2019-12-31-ED2062-60,ED2062,SB 111 St @ 23 Ave,60,12/31/2019 0:00,0,0,69,14,9,0,92,6,53.454486,-113.516605,"(53.454486, -113.516605)"
2019-12-31-ED016-60,ED016,NB 82 St @ 153 Ave,60,12/31/2019 0:00,0,0,55,13,5,0,73,10,53.6155172,-113.4673315,"(53.61551724, -113.4673315)"
2019-12-31-ED2004-70,ED2004,SB 91 St @ 34 Ave,70,12/31/2019 0:00,0,0,39,12,3,0,54,71,53.4656955,-113.4668631,"(53.46569548, -113.4668631)"
2019-01-31-ED1073-60,ED1073,EB 100 Ave @ 175 St,60,1/31/2019 0:00,0,0,196,63,9,0,268,262,53.538711,-113.622203,"(53.538711, -113.622203)"
2019-01-31-ED1070-70,ED1070,EB Yellowhead Tr @ 66 St,70,1/31/2019 0:00,0,0,183,51,17,0,251,13,53.57828,-113.4434288,"(53.57828, -113.4434288)"
2019-01-31-ED1069-50,ED1069,WB 118 Ave @ Wayne Gretzky Dr SB,50,1/31/2019 0:00,0,0,136,26,8,0,170,10,53.5704186,-113.4531748,"(53.5704186, -113.4531748)"
2019-01-31-ED1068-60,ED1068,SB 170 St @ 69 Ave,60,1/31/2019 0:00,0,0,174,32,14,0,220,11,53.5049067,-113.6157943,"(53.5049067, -113.6157943)"
2019-01-31-ED1067-60,ED1067,WB Windermere Blvd @  Terwillegar Dr NB,60,1/31/2019 0:00,0,0,7,1,0,0,8,28,53.436815,-113.612106,"(53.436815, -113.612106)"
2019-12-31-ED1069-50,ED1069,WB 118 Ave @ Wayne Gretzky Dr SB,50,12/31/2019 0:00,0,0,115,16,8,0,139,13,53.5704186,-113.4531748,"(53.5704186, -113.4531748)"
2019-01-31-ED1065-60,ED1065,EB 34 Ave @ 50 St,60,1/31/2019 0:00,0,0,2,2,1,0,5,11,53.464976,-113.420777,"(53.464976, -113.420777)"
2019-01-31-ED1064-60,ED1064,EB 23 Ave @ 66 St,60,1/31/2019 0:00,0,0,99,24,6,0,129,19,53.453433,-113.435067,"(53.453433, -113.435067)"
2019-01-31-ED1055-60,ED1055,NB 111 St @ Whitemud Drive EB,60,1/31/2019 0:00,0,0,271,76,22,0,369,54,53.482055,-113.515857,"(53.482055, -113.515857)"
2019-12-31-ED2085-50,ED2085,SB 97 St @ 111 Ave,50,12/31/2019 0:00,0,0,285,47,4,0,336,33,53.559371,-113.491877,"(53.559371, -113.491877)"
2019-01-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,1/31/2019 0:00,0,0,122,30,6,0,158,9,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2019-01-31-ED1052-60,ED1052,WB Whitemud Drive  @ Gateway Blvd,60,1/31/2019 0:00,0,0,48,12,3,0,63,29,53.4809868,-113.4921173,"(53.4809868, -113.4921173)"
2019-01-31-ED1051-60,ED1051,NB Gateway Blvd @ Whitemud Drive EB,60,1/31/2019 0:00,0,0,907,218,32,0,1157,255,53.4799345,-113.4922439,"(53.4799345, -113.4922439)"
2019-01-31-ED1050-70,ED1050,NB Manning Dr @ 50 St,70,1/31/2019 0:00,0,0,13,8,5,1,27,13,53.6013717,-113.4170665,"(53.60137171, -113.4170665)"
2019-01-31-ED1046-60,ED1046,SB 97 St @ 122 Ave,60,1/31/2019 0:00,0,0,475,103,27,0,605,74,53.5770675,-113.4922687,"(53.57706746, -113.4922687)"
2019-01-31-ED1031-60,ED1031,EB 63 Ave @ 99 St,60,1/31/2019 0:00,0,0,18,6,5,0,29,3,53.4998065,-113.4869484,"(53.49980654, -113.4869484)"
2019-01-31-ED048-70,ED048,SB Manning Dr @ 137 Ave,70,1/31/2019 0:00,0,0,1,0,1,0,2,12,53.5995429,-113.4212717,"(53.59954286, -113.4212717)"
2019-01-31-ED047-60,ED047,NB Wayne Gretzky Dr @ 118 Ave,60,1/31/2019 0:00,0,0,82,16,1,0,99,26,53.5697956,-113.4521125,"(53.56979565, -113.4521125)"
2019-01-31-ED045-60,ED045,SB 97 St @ 137 Ave,60,1/31/2019 0:00,0,0,57,7,3,0,67,9,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2019-01-31-ED044-60,ED044,EB 137 Ave @ 97 St,60,1/31/2019 0:00,0,0,3,1,0,0,4,8,53.5994288,-113.4928734,"(53.59942879, -113.4928734)"
2019-01-31-ED043-60,ED043,WB 137 Ave @ 113A St,60,1/31/2019 0:00,0,0,30,7,2,0,39,24,53.5996168,-113.5160351,"(53.59961683, -113.5160351)"
2019-01-31-ED041-60,ED041,WB 137 Ave @ 127 St,60,1/31/2019 0:00,0,0,25,1,2,0,28,21,53.599591,-113.5406916,"(53.59959096, -113.5406916)"
2019-01-31-ED040-60,ED040,EB 137 Ave @ 127 St,60,1/31/2019 0:00,0,0,30,3,2,0,35,22,53.5993545,-113.5420203,"(53.59935449, -113.5420203)"
2019-01-31-ED038-60,ED038,WB 87 Ave @ 178 St,60,1/31/2019 0:00,0,0,9,2,0,0,11,8,53.5212846,-113.6298593,"(53.52128465, -113.6298593)"
2019-01-31-ED036-60,ED036,SB 170 St @ 87 Ave,60,1/31/2019 0:00,0,0,103,17,6,0,126,12,53.5200311,-113.6154822,"(53.52003106, -113.6154822)"
